766.0, 676.0, 0.0
766.0, 365.0, 0.0
1282.0, 590.0, 0.0
1282.0, 590.0, 0.0
1282.0, 688.0, 0.0
766.0, 676.0, 0.0
1282.0, 590.0, 0.0
1139.0, 0.0, 0.0
1393.0, 463.0, 0.0
1282.0, 590.0, 0.0
766.0, 365.0, 0.0
1139.0, 0.0, 0.0
766.0, 676.0, 0.0
1282.0, 688.0, 0.0
766.0, 1790.0, 0.0
143.0, 2253.0, 0.0
143.0, 1790.0, 0.0
766.0, 1790.0, 0.0
766.0, 1790.0, 0.0
766.0, 2253.0, 0.0
143.0, 2253.0, 0.0
1282.0, 1790.0, 0.0
766.0, 2253.0, 0.0
766.0, 1790.0, 0.0
1282.0, 2253.0, 0.0
766.0, 2888.0, 0.0
766.0, 2253.0, 0.0
1282.0, 1790.0, 0.0
766.0, 1790.0, 0.0
1282.0, 688.0, 0.0
1393.0, 463.0, 0.0
1454.0, 0.0, 0.0
1491.0, 463.0, 0.0
1454.0, 0.0, 0.0
1393.0, 463.0, 0.0
1139.0, 0.0, 0.0
1491.0, 463.0, 0.0
2159.0, 0.0, 0.0
2159.0, 463.0, 0.0
2159.0, 0.0, 0.0
1491.0, 463.0, 0.0
1454.0, 0.0, 0.0
1282.0, 1790.0, 0.0
1282.0, 2253.0, 0.0
766.0, 2253.0, 0.0
1282.0, 2253.0, 0.0
1282.0, 1790.0, 0.0
2179.0, 1790.0, 0.0
2179.0, 2253.0, 0.0
1282.0, 2253.0, 0.0
2179.0, 1790.0, 0.0
1282.0, 2253.0, 0.0
1282.0, 2888.0, 0.0
766.0, 2888.0, 0.0
