307.0, 0.0, 0.0
819.0, 459.0, 0.0
819.0, 2531.0, 0.0
819.0, 459.0, 0.0
307.0, 0.0, 0.0
1196.0, 0.0, 0.0
1196.0, 459.0, 0.0
1196.0, 0.0, 0.0
1417.0, 459.0, 0.0
1417.0, 459.0, 0.0
1196.0, 0.0, 0.0
1499.0, 0.0, 0.0
1196.0, 0.0, 0.0
1196.0, 459.0, 0.0
819.0, 459.0, 0.0
1196.0, 2990.0, 0.0
307.0, 2990.0, 0.0
819.0, 2531.0, 0.0
307.0, 2990.0, 0.0
307.0, 0.0, 0.0
819.0, 2531.0, 0.0
1196.0, 2990.0, 0.0
819.0, 2531.0, 0.0
1196.0, 2531.0, 0.0
1196.0, 2531.0, 0.0
1417.0, 2531.0, 0.0
1196.0, 2990.0, 0.0
1196.0, 2990.0, 0.0
1417.0, 2531.0, 0.0
1499.0, 2990.0, 0.0
1417.0, 459.0, 0.0
1499.0, 0.0, 0.0
1946.0, 233.0, 0.0
1679.0, 938.0, 0.0
1679.0, 717.0, 0.0
2191.0, 938.0, 0.0
2191.0, 655.0, 0.0
2191.0, 938.0, 0.0
1679.0, 717.0, 0.0
2191.0, 655.0, 0.0
1679.0, 717.0, 0.0
1946.0, 233.0, 0.0
1679.0, 717.0, 0.0
1417.0, 459.0, 0.0
1946.0, 233.0, 0.0
1679.0, 938.0, 0.0
2191.0, 938.0, 0.0
2191.0, 2056.0, 0.0
1679.0, 2273.0, 0.0
1946.0, 2757.0, 0.0
1417.0, 2531.0, 0.0
1679.0, 2273.0, 0.0
1679.0, 2056.0, 0.0
2191.0, 2056.0, 0.0
1417.0, 2531.0, 0.0
1946.0, 2757.0, 0.0
1499.0, 2990.0, 0.0
1679.0, 2273.0, 0.0
2191.0, 2339.0, 0.0
1946.0, 2757.0, 0.0
2191.0, 2339.0, 0.0
1679.0, 2273.0, 0.0
2191.0, 2056.0, 0.0
1679.0, 2056.0, 0.0
1679.0, 938.0, 0.0
2191.0, 2056.0, 0.0
