819.0, 643.0, 0.0
307.0, 438.0, 0.0
799.0, -41.0, 0.0
1229.0, -41.0, 0.0
1032.0, 406.0, 0.0
799.0, -41.0, 0.0
819.0, 643.0, 0.0
799.0, -41.0, 0.0
1032.0, 406.0, 0.0
307.0, 2253.0, 0.0
307.0, 852.0, 0.0
819.0, 856.0, 0.0
819.0, 643.0, 0.0
819.0, 856.0, 0.0
307.0, 852.0, 0.0
819.0, 856.0, 0.0
819.0, 2253.0, 0.0
307.0, 2253.0, 0.0
307.0, 852.0, 0.0
307.0, 438.0, 0.0
819.0, 643.0, 0.0
1032.0, 406.0, 0.0
1229.0, -41.0, 0.0
1229.0, 406.0, 0.0
1229.0, 406.0, 0.0
1229.0, -41.0, 0.0
1421.0, 406.0, 0.0
1421.0, 406.0, 0.0
1651.0, -41.0, 0.0
1638.0, 643.0, 0.0
1229.0, -41.0, 0.0
1651.0, -41.0, 0.0
1421.0, 406.0, 0.0
2150.0, 438.0, 0.0
1638.0, 643.0, 0.0
1651.0, -41.0, 0.0
1638.0, 856.0, 0.0
1638.0, 643.0, 0.0
2150.0, 852.0, 0.0
1638.0, 856.0, 0.0
2150.0, 2253.0, 0.0
1638.0, 2253.0, 0.0
2150.0, 2253.0, 0.0
1638.0, 856.0, 0.0
2150.0, 852.0, 0.0
1638.0, 643.0, 0.0
2150.0, 438.0, 0.0
2150.0, 852.0, 0.0
